Project URL,Commit URL,Commit Message
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/4af132aee2c431c051977ff1b5d7898c5fd5a164 , issues #1247, #1254: when building the annotation model, lets properly model each of the possible parameter types. 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/ec904443997405ec57f40caa31c1eaac5cabb31c , issues #1247, #1254: support building the new annotation metamodel annotations 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/977c8fef2807890cf4119d704a29721a274167a5 , issues #1247, #1254: encapsulate how we create the annotations on the dpm within the literal subclasses 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/3c1ffd92864c7201170a2f3069e3dd19bc525425 , issues #1247, #1254: add @parametervalue 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/5c25974bd45950516148eed200f6753f4e51bdcd , issues #1247, #1254: test: update a .src because of the new @objectvalue annotation. 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/055c9099ebcb231455fba3648af455f654d72798 , issues #1247, #1254: support parameters and tuples/sequences containing parameters in the annotation model. ignore them when outputting fields. 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/74d4fa38491aa68902d5176f5847f374b9c0ec3d , issues #1247, #1254: make the various *literalannotationterms single-valued, override tostring(), and implement makedpmannotations(). add kinda-crufty abstracttransformer.makeannoannotation() so i can see the wood for the trees in the annotation tests. 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/1c385839e99c16f80ffd74cb07b3ba1248fb55e0 , issues #1247, #1254: test: update some .src now we're emitting these @*value annotations on dpms. 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/0e9aac4be4728288492d480dd217332a77f958f1 , issues #1247, #1254: abstracttransformer: annotation classes/constructors can have parameters of any subtype of model.declaration, not just model.declaration exactly. 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/29fa1e50ea0b5d97c72570b3da80cdec94e30465 , issues #1247, #1254: classtransformer: when calling util.parsemetamodelreferences, supply a type argument 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/2ec07692cebfac51fbe2c1961838eeefccb9b62d , issues #1247, #1254: expressiontransformer: factor out the logic about getting the declaration from a metaliteral. 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/1256696ff6a9e4f63c2ab75cea69c72035710400 , issues #1247, #1254: refactor how we build the model, to support sequenceenumerations, and maybe tuples, and also refactor how we build the annotations for the dpms. 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/032a1aa6a8d032e3d29be02fba15e7704a284a65 , issues #1247, #1254: test: fix test for parameterized call to util.parsemetamodelreferences() 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/9aa0f5ebb8fa9e04ad383327c42c26a3a49091e7 , issues #1247, #1254: using annotations for "static" arguments now, though the names/paths are not quite the same in the nested test. 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/03ac1ac5d73e3a37c871ac48b12a8f3ab6a0e632 , issues #1247, #1254: test: fix tests for the new annotations 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/68245415e9b9199744e1ada57b04a253dd2f5d5e , issues #1247, #1254: teach the annotationmodelvisitor about underlying types. 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/cb784fa1a40b9ebeaf78c0860f0e0460cce11234 , issues #1247, #1254: literalannotationterm: annotation invocation now uses the inlined literals, rather that referencing fields which javac will then inline. 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/cbad0e400ec5d79b954b62f7f2c31e7e036121ea , issues #1247, #1254: make the metaliteral serialization code static in expressiontransformer, so we can call it from the annotationmodelvisitor (which lacks a et instance, since it runs before codegen proper) 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/4496c9a5c845a21090eb92f288f96d11ef2ccd78 , issues #1247, #1254: load the annotation model using the new @*value and @*exprs annotations. make the subclasses of literalannotationterm public, so the model loader can import them. make the annotationinvocationvisitor use the literalannotationterm for defaulted constructor parameters. 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/2eb023619263b183d63fd146fcf53f98d9ca5bab , issues #1247, #1254: tests: fix expected .src now we're inlining the literals ourselves. also change the nested tests, so we can distinguish the different literals at the callsite (now we're longer referring to them as fields) 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/99ad3e852d9d4eed15c83ea43e3d89177e426cbe , issues #1247, #1254: classtransformer: remove the code which adds the constant fields to annotation constructors, and which added the @defaultedobject annotation. 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/751a876104834bcf106dc4c2aa7ca95ebb5015db , issues #1247, #1254: tests: update .src now we no longer have constant fields. 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/43de19fa8f20223d051848e3cd0a4098a9c16862 , issues #1247, #1254: remove code dealing with @defaultedobject, which has been replaced by @objectvalue and @objectexprs. 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/84c13121f7d15d41df886a53cdd9fd35324f05a8 , issues #1247, #1254: remove a load of code which is nolonger used (i love it when a plan comes together) 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/556fff1e2b4475fb241ba0090741c96a00e00b6a , issues #1247, #1254: test: split the quoting test into two, to test model loading aspects. rename the test . 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/accc587b8506e51aad7d9e2de375aa8a57f24fe6 , issues #1247, #1254: solve the problem of underlying types in annotations another way, which avoids having to propogate the underlying type in the @integervalue annotation. 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/c215d35a5f18a4a70b53e7cb3feb8aa2ab78a444 , issues #1247, #1254: use static instances of literalannotationterms which are only used as factories for invoking makeatvalue() on within the collectionliteralannotationterm. 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/6b025f621cce59e0c865e7c47df2cc7062e44f8e , issues #1247, #1254: abstractmodelloader: when searching for a @*exprs with a given path, stop pointlessly building a map, just return the match when we find it. 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/f3edbdb1e854f1ee46481259aadb4e3177b5f5bc , issues #1247, #1254: nothing to see here, please move along. 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/a3073bf8f32776593ed8c5781faf0d1f824b3521 , issues #1247, #1254: test: revamp the sequencedefaults tests, which now pass. 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/d91c0067d01d251565b4774e77713ad8992c22bf , issues #1247, #1254: issue #1254: fix the issue for string, boolean, integer, float, character, declaration and object literal cases. no fix for the annotation class case yet. 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/515e41e70d71265f484f175d308134f7167806a1 , issues #1247, #1254: test: fix the annotationtarget tests, even though we're not running it at the moment. 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/70f57fcdca83bcb604b7b1d96b6b77cf1e15af66 , issues #1247, #1254: test: ignore the tuple test for now, and add a test for using parameter in parameter default expressions. 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/d58f75bc6ba25a8bd7ff47d30e483953ac3de48f , expressiontransformer: start fixing #1273: add casts to metamodel literals 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/bfb4c0bfc9481f0c83d82d68761267e05226bdb0 , fix for removedeclarations() (:: / . differences cache keys)
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/9fb76311b82b6545da27a7824c8f06f308583b10 , fix #1278: don't report anything in particular to the log in the presence of lexer or parser errors, on the basis that individual errors should already have been reported. 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/720db2e8a98ebe496e3cce6cf495642655c16e1e , fix a test, which has gained a typechecker error. @fromage, given the new typechecker error, is this test still even needed? 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/4d49c1d0948723994a66587a9ba0e21b3ed5180e , fix #1277 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/97ff1d696d5f38f47132c851683048224c38b9ac , issue #1277: add a test 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/fe545f662a3ea930c8304a074f34b439726136d6 , issue #1277: runtime test for #1277 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/b78d3bb1a9c92c290bb53a935edbcf53155700f1 , issue #1183: add a test. but don't try to compile this .java in the ide or the build.xml because it's *supposed* to be broken. 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/481d01cd1e7e0b2f9acfde91795355897a84b5f9 , fix #1183 by remembering whether "normal" javac would have given up when we continue, and adjusting our error handling code accordingly. 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/1fef53ec1b7c7d6f143836c55aee12c355e3fd5f , issue #1188: only print the fatalerror's message if we're treating it as a compiler bug. 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/898ebabbc2532b0c4a9ff108c152bb3d9dbe13df , issue #1281: add a test 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/d04af32ae33324adbc614ef6ef494e1944ee7006 , fix #1281: by setting isatleastone() if the parameter type is a non-empty iterable when the parameter is sequenced. 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/4b24a1ab1a2f1996ff846a7c39846d444b384a9d , ceylonmodulerunner: gross hack to get the runtime metamodel to load the typechecker module  so all typechecker types in the metamodel can be resolved rather than be unknown types. this is only necessary when not running jboss modules, like in our tests 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/f170e3c831f33b3fed24f66bd4c9e66179395bfd , ide : put everything in defaultrepository
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/02f91c1f268e70bdb555c6471949771e5aa7fbf4 , issue #1200: add @functionalparameter to symtab 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/eb4c30dbb8b97e036d804c36173c62cdae8cffc0 , issue #1200: handle functional parameters when copying the parameter list for a class alias. 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/c37540710ca34f2c32ee5f70dc1fabbc3d7348fa , issue #1200: add @functionalparameter annotation to parameters which are functional parameters. 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/e024b5f2eb062eb2fc30bcd65d5a7b1a60db8c6d , issue #1200: fixup for test which now features @functionalparameter 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/7d3d390b5a9a1dee2996eff8156b9ea48aae9f8a , issue #1200: test 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/ef27fd9695a884cdbd889b0cb255311787ab294b , issue #1200: use the @functionalparameter annotation to determine whether we create a method or a value as the model of the parameter. 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/bd5b203890bff6b77bb350820cc9a000874f3d06 , issue #1183: add another test 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/cf38a9504af6cedc2165a433e4654c86a47e6cd4 , issue #1183: when calling makeerroneous() always include an error message 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/4e14fb11eaaed6597e3d5c517cfe492cf3cfccf4 , issue #1183: add abstracttransformer.makeerror() as an alternative to makeerroneous() but without the implication of a compiler bug. 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/71862a795c68cb959dfb0474860d2e6ef5915ff0 , issue #1183: adjust error handling so that if there are no codegen exceptions, codegen erroneouses or javac errors, but there have been codegen makeerror() call its treated as a normal error. 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/0c8a154ede303d91fc692db8367fc6af437cc6d3 , issue #1172: add the --descriptor option 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/a86b3fc5160003639378266f3614ed1c9a74463f , fix #1172 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/0dd045fc35504e7a2c516f344c14cfdbda4b00a6 , now asking for cars and jars in one go making resolution much faster (ceylon/ceylon-module-resolver#63) 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/5081f6175636cab70595ab1d1b24c0ee313b1d78 , issue #1284: add a test 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/607c2859d342a1ac8889449ff15ae35ec00e51ed , issue #1284: use a visitor to figure out the local ids used for local interface naming before we try to use those local ids, since a local interface may be declared after its first use. 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/6ae6f97d995b5b615cb5af7b6e5cb829fa0ac98b , issue #1284: test 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/c798aaa74a7169d752b11dabc30d8ae7310dd068 , issue #1284: rename notedecl() to something more sensible, now that it is no longer concerned with local ids 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/63ed42faae5be35ad666ba55fe6ce2db68a672a2 , issue #1286: classdefinitionbuilder: accessors for the containingclassbuilder 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/babe251a8fda728a37e93a73ec63b674b5321772 , issue #1284: attributedefinitionbuilder: when creating a toplevel attribute, setup the classdefinitionbuilder first, so that it has the correct classdefintionbuilder.containingclassbuilder. 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/5032493462daf3b5d1f486720a37823869c696cd , issue #1286: add a test. 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/8278ff339981d7d124bbf6978e7bc0b0bd199dae , issue #1286: of course, things like object arguments and setter arguments should be considered local. 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/539319c79a16321a9a583d0dd5965dad2486f939 , issue #1286: localidvisitor: we need to visit all namedarguments because they have a scope too 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/e105338ad1fe4ead2372092b7c21e76f89fd5d7c , issue #1286: decl: rename islocalscope() -> islocalnotinitializerscope() so its non-consideration of initializers is more obvious 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/eeb383985d70b16c53d7c2b5d5a7aaee2b983bc4 , issue #1286: make the localidvisitor a member of naming. 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/70acea7800d7d6f618999b223acf08e0a4b19ab9 , issue #1286: rename decl.islocal() to decl.islocalnotinitializer() 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/c3e73493d30bcf0c408f309f5c07461f17ff9d96 , issue #1286: add a decl.islocal() which really does what it says on the tin, fixing callsites which were basically testing for this. 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/838981b82b020eea95e539c6d338dc053c1b6b6f , issue #1286: fix a .src changed bit the fix for #1286. note how we don't actually use some of the ids we generate now. this is because the logic used by the localidvisitor isn't quite the same as naming.makedeclname(). 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/2720e97de11953fc4fc5af8a90fbf2f6ba6af5bc , added tests for #1285 for something that's really a language bug (but only for the jvm implementation of it) 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/537cd58ef83bfc5e579aff38e17f00cf921c6438 , abstractmodelloader: potential fix for infinite recursion during model loading detected by david 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/39b738ef039e03e10385b97f52ce41f083ff10c8 , issue #1289: fix boxing for withinop. if any of the terms is optimizable we optimize the whole thing. 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/a00918d57488bbd887f1a3958af1d7170a079ef8 , issue #1289: improve test 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/eb088d92bb8a3ef548132f34f80b91c2ba97e203 , fix for ceylon/ceylon-ide-eclipse#629 (and for more info see ceylon/ceylon-spec#776) 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/f29dc3113288bfea3fb383fecd99e331aad1d96d , issue #1291: add a test 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/bf6d97bb8468ff485255a5d46fde8115ab303b66 , fix #1291. 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/abc4d1fe26f3cf6988d1245c9f13b53dba29d87f , issue #1291: add .src 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/0d7eff032079599c0bb4dd974dd40631d38900fa , fix #1292. 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/1936d77e95f602b0c4591352f68f1713c5017756 , issue #1292: add test 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/06280a4e9c867d8dc3dcecfab8fe61d93aaa0830 , fix #1293 by changing the declarated type of the $callable variable (we already know the invocation receiver is a value type, so we should not be declaring the $callable variable as a iterable<character> 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/425ba24f8d071db1f6198c9c1aca1797e1e7d257 , issue #1293: add a test 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/aa50ea22b17539b01be6e8c6759cc1a7b54fd853 , issue #1288: add a test 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/8b17bf74f986a1b019291aef484cc5cdcdcb67ba , fix #1288 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/fca23f31583c44c9eed3d2982335638b4abad664 , test for #1273: meta literals need casts in some cases  turns out my previous fix was enough 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/b11dbc80ff7bee8aa99a957214c88f1c5bfa4e82 , now handling modules that end in ".ceylon" correctly again (#1259) 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/01e234daee7131166eafec04fdd094497ecb9b22 , fix a @ignored test 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/456cf1f6805bc9c45d7788997bfcad3f6253d5da , we should not resolve class aliases when used as declaration references in annotations 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/5b062d46e95c3bf8962bb37822a4726d58f40c9f , model loader: fix #1299: package visibility does not imply shared for toplevels 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/f3cfb80c41301da7a5f3a99cb51d5861e3dc2e6d , model loader: fix for #1302: trust the java abstract modifier for toplevel classes 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/f80a394c2588e18974409ba6d74bc176e011e8f0 , fix annotation interop test to use declaration refs. 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/432ca3bf13866816637b4dda33898c72ed057f19 , fix npe. 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/632f903a52e05a02eeaf7fe3847232e8bb23a7bd , interoptest: less error messages frmo typechecker 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/b31eadf0d22c18431601e8b57695b85a683336b7 , fix for #1300: npe in abstractmodelloader.printstats()  avoid the npe and log it 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/05a04563e1c80bed522add4ba6d182f131e9f72d , fix for #1297: metamodel: support type variable literals 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/1f4cd53b7afb1e1a685282fada8a6c1ebf36b72c , fixed #1310 allowing negative literals in switch case clauses 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/c7c9bc035d434e7176b00f6d984519f09b47c546 , issue #1311: add a test 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/083435d6e12545a3200c020d4aca204f79bd7c40 , fix #1311 by making invocation aware of erasure. in the longer term we should refactory how invocation an erasure/boxing are handled (see #1312). 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/4b761e523e4d4a0a94f14356477f74ef01fe5d96 , fix #1313 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/80f64c57d46645c82500fc8a56f247fc49e0606b , ceylondoc: fix for #1319  ignore setters 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/d59749b9cd55835e4665c4cab21a2726e6fc5304 , fix #1317 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/105a3cb699d07fe4cad2e968328f3427c3538b9f , issue #1317: add a test 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/9639ae6bb5d85b389453e538add0c14e01ba0d6d , issue #1317: uncomment part of test. 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/bdb7c0c446b13315e9089c04d5883489ac13c005 , issue #1315: add a test 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/39e56eef248ff537d2af1818d1ed948eb34d8039 , improve text of error message
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/423675c6371b6e11a252860459aecfc91ddedd70 , more improvements to dependency-related error messages
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/095bef76e8fdbafbd1f678de2f3fed5a7a2bed3f , added `--continue-on-errors` to high-level ceylon compile tool (#1316) 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/574c47e92b018d45afd54179bacdf8d6c8784681 , if the `--continue-on-errors` option is set for the compiler any errors encountered during the first phase of compilation will be ignored and code genration will continue as if nothing happened (#1316) 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/2a49fc8d5cbf24bb93c36060da278e757846ae70 , tests: error message from typechecker changed 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/e220666680a4fe0a0f5f175993a5318eae89c966 , model loader: fix npe 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/be66480a4a8a8c14c0fa8222cbec9dbe75610374 , issue #1325: add a new kind of test based around tracing the execution of a ceylon program, and making assertions about the methods and lines that are stepped through.  this is a little tricky because we don't want to add tools.jar to the classpath, since that breaks the compiler tests (and the compiler). we leap though this hoop by keeping tracerimpl.java off the source path and compiling it in debuggertest. 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/c9db489c749b5c400d815e39b1a8dba0ab09b180 , issue #1325: add assertfalse.ceylon 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/1c8dff84939fefe3c929d1d1b73702a7b0450314 , issue #1325: fix position of assert(false) and assert(anythingelse) 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/3401a165e2f9a7e1230b8fb266405a602930b293 , issue #1325: fix the position of various synthetic things. 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/b7dfc5a36a2fadb99c222d35e4c68044466e9cd5 , test for: fatal error for self type + iterable.filter (#1330) 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/ac1321f1684f8fadc3674e35dbc98c45ec113922 , test for: seltype constructor with different parameter name => fatal error (#1332) 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/15b767d63a9f23e48769a9d7d44105fd44080ff8 , fix #1324 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/5f6bdc55fbb9ef6dc6a9554dcbb612492b7a45cc , issue #1324: fix tests. 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/eec1ed80e983c265db2d12a4947634d39780aabb , test for: compilerbugexception: assert nonempty with union types sequencial (#1336) 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/2f245cc467e755187cc291bfe95dff2b9e2524b6 , issue #1326: parameterdefinitionbuilder: split the instance() factory method into a number of cases depending on the origins of the parameter. 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/59e757a7ed86178f7182046a8ef510cb888715b7 , issue #1326: for parameterdefinitionbuilders created for explicit parameters, pass the parameter model to the factory method. 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/04bc691057f8497526e5df8e20b55d79d7d48d2d , issue #1326: move+rename ceylontransformer.makevariablebox() -> abstracttransformer.makevariableboxtype(). 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/e25523fc2a6f62e925b9d219c150d68d22dc9a61 , issue #1326: move the construction of a variable box from ceylontransformer to abstracttransformer. 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/b28a1fb9c5450699457e8e5859915e99cc386810 , issue #1326: when building a method with non-hidden captured variable parameters add some variable box declarations to the start of the method. 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/deefa8abbcdf876fb5899ae470ab2fdc0e522e1e , issue #1326: add a test for the case of top level functions with variable parameters. 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/32cc0d64d0326ce2df8181f9e2b6bd2086602af8 , issue #1326: fix the classdefinitionbuilder and parameterdefinitionbuilder to handle non-hidden variable parameters 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/9f935894cbcebfa0f854e401d275b08fa9a2caa9 , issue #1326: test for non-hidden variable class parameters 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/339d8da609be1e734850f3ba164f35191636a6c0 , issue #1326: change .src now that non-hidden variable class parameters are not generated as final. 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/c620013609e7b1b88950c8537477bb7b77f34949 , issue #1326: test for methods with variable parameters. 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/9761a7f56b626266458f29176edbb2bf34c02861 , issue #1326: fix for variable parameters in method arguments (and therefore anonymous functions too). 
https://github.com/ceylon/ceylon-compiler , https://github.com/ceylon/ceylon-compiler/commit/b091cad0dad0ced657d4e3ddb0a22dd4ea6b68b9 , issue #1326: test for variable parameters in method arguments 
